sys_sample_code,data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.x,sample_type_desc,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.y,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,standard_chemical_name
090320con1200amb,ALSRNY,090320CON1200AMB,WS,N,Field,NA,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-14T23:55:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0125,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,dissolved_phosphorus_as-p
090320con1200ambdup,ALSRNY,090320CON1200AMB,WS,LR,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_replicate,SM10200H,2020-09-10T15:00:00Z,T,NA,initial,WS,LB,NA,NA,10,METHOD,2020-09-04T19:00:00Z,NA,NA,ALSRNY,quant,R2008207-001DUP,NA,100,mL,NA,NA,NA,NA,100,mL,479-61-8,Chlorophyll A,55.3,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,84.3,NA,NA,NA,84.3,NA,NA,NA,41,NA,NA,20,NA,NA,*,R2008207,chlorophyll_a
090320con1200ambms,ALSRNY,090320CON1200AMB,WS,MS,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E350.1,2020-09-22T19:31:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-001MS,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.112,NA,SC,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,0.019,0.1,0.112,93,NA,NA,NA,NA,NA,75,125,20,NA,NA,NA,R2008207,ammonia_nitrogen_as-n
090320con1200ambms,ALSRNY,090320CON1200AMB,WS,MS,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E353.2,2020-09-04T23:58:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-001MS,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.246,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,0,0.25,0.246,98,NA,NA,NA,NA,NA,90,110,20,NA,NA,NA,R2008207,nitrite_nitrogen
090320con1200ambms,ALSRNY,090320CON1200AMB,WS,MS,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E365.1,2020-09-15T03:26:00Z,T,NA,initial,WS,LB,NA,NA,5,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-001MS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.291,NA,SC,Yes,Y,NA,NA,NA,NA,0.018,NA,0.025,mg/l,mg/l,NA,0.018,NA,NA,NA,NA,NA,0.259,0.025,0.291,130,NA,NA,NA,NA,NA,75,125,20,NA,NA,NA,R2008207,total_phosphorus_as-p
090320con1200ambms,ALSRNY,090320CON1200AMB,WS,MS,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E300.0,2020-09-10T17:19:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2008207-001MS,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),69.1,NA,SC,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,47.6,20,69.1,108,NA,NA,NA,NA,NA,75,125,20,NA,NA,NA,R2008207,chloride_as-cl
090320con1200ambsd,ALSRNY,090320CON1200AMB,WS,SD,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E350.1,2020-09-22T19:33:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-001DMS,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.112,NA,SC,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,75,125,20,NA,NA,NA,R2008207,ammonia_nitrogen_as-n
090320con1200ambsd,ALSRNY,090320CON1200AMB,WS,SD,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E300.0,2020-09-10T17:25:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2008207-001DMS,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),65.9,NA,SC,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,NA,NA,NA,5,75,125,20,NA,NA,NA,R2008207,chloride_as-cl
090320con1200ambsd,ALSRNY,090320CON1200AMB,WS,SD,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E365.1,2020-09-15T03:27:00Z,T,NA,initial,WS,LB,NA,NA,5,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-001DMS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.287,NA,SC,Yes,Y,NA,NA,NA,NA,0.018,NA,0.025,mg/l,mg/l,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259,NA,NA,NA,1,75,125,20,NA,NA,NA,R2008207,total_phosphorus_as-p
090320con1200ambsd,ALSRNY,090320CON1200AMB,WS,SD,Lab,090320CON1200AMB,R2008207,2020-09-03T16:00:00Z,090320CON1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E353.2,2020-09-04T23:58:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-001DMS,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.245,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,90,110,20,NA,NA,NA,R2008207,nitrite_nitrogen
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E350.1,2020-09-22T19:49:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.032,NA,TRG,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,ammonia_nitrogen_as-n
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E300.0,2020-09-10T18:24:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),49,NA,TRG,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chloride_as-cl
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM10200H,2020-09-10T15:00:00Z,T,NA,initial,WS,LB,NA,NA,10,METHOD,2020-09-04T19:00:00Z,NA,NA,ALSRNY,quant,R2008207-017,NA,80,mL,NA,NA,NA,NA,80,mL,479-61-8,Chlorophyll A,56.7,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,5,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chlorophyll_a
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,45,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,Calculation,2020-09-05T00:03:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,0,mL,NA,NA,NA,NA,NA,NA,14797-55-8,"NITROGEN, NITRATE (AS N)",NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.05,0.05,mg/l,mg/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrate_nitrogen_as-n
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-16T20:54:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.002,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0015,NA,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrate_nitrite_as-n
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-05T00:03:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrite_nitrogen
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E351.2,2020-09-15T18:38:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-14T20:01:00Z,NA,NA,ALSRNY,quant,R2008207-017,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.41,NA,TRG,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,total_kjeldahl_nitrogen
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-017,NA,0,mL,NA,NA,NA,NA,NA,NA,PHCOLOR,pH of Color Analysis,8.73,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,ph_color
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-15T01:20:00Z,T,NA,initial,WS,LB,NA,NA,5,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-017,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.427,NA,TRG,Yes,Y,NA,NA,NA,NA,0.018,NA,0.025,mg/l,mg/l,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,total_phosphorus_as-p
090320esf0900eff,ALSRNY,090320ESF0900EFF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900EFF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-15T03:17:00Z,D,NA,initial,WS,LB,NA,NA,5,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-018,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.206,NA,TRG,Yes,Y,NA,NA,NA,NA,0.018,NA,0.025,mg/l,mg/l,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,dissolved_phosphorus_as-p
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E350.1,2020-09-22T19:48:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.02,NA,TRG,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,ammonia_nitrogen_as-n
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E300.0,2020-09-10T18:06:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),47.8,NA,TRG,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chloride_as-cl
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM10200H,2020-09-10T15:00:00Z,T,NA,initial,WS,LB,NA,NA,10,METHOD,2020-09-04T19:00:00Z,NA,NA,ALSRNY,quant,R2008207-015,NA,70,mL,NA,NA,NA,NA,70,mL,479-61-8,Chlorophyll A,245,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,5.7,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chlorophyll_a
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,35,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,Calculation,2020-09-05T00:03:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,0,mL,NA,NA,NA,NA,NA,NA,14797-55-8,"NITROGEN, NITRATE (AS N)",NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.05,0.05,mg/l,mg/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrate_nitrogen_as-n
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-16T20:52:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0015,0.0015,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrate_nitrite_as-n
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-05T00:03:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrite_nitrogen
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E351.2,2020-09-15T18:37:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-14T20:01:00Z,NA,NA,ALSRNY,quant,R2008207-015,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",3.5,NA,TRG,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,total_kjeldahl_nitrogen
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-015,NA,0,mL,NA,NA,NA,NA,NA,NA,PHCOLOR,pH of Color Analysis,9.3,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,ph_color
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-15T01:19:00Z,T,NA,initial,WS,LB,NA,NA,5,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-015,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.322,NA,TRG,Yes,Y,NA,NA,NA,NA,0.018,NA,0.025,mg/l,mg/l,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,total_phosphorus_as-p
090320esf0900inf,ALSRNY,090320ESF0900INF,WS,N,Field,NA,R2008207,2020-09-03T13:00:00Z,090320ESF0900INF,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-15T00:05:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-12T19:09:00Z,NA,NA,ALSRNY,quant,R2008207-016,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0161,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,dissolved_phosphorus_as-p
090320esf1200amb,ALSRNY,090320ESF1200AMB,WS,N,Field,NA,R2008207,2020-09-03T16:00:00Z,090320ESF1200AMB,NA,NA,NA,NA,NA,2020-09-04,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E350.1,2020-09-22T19:34:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.022,NA,TRG,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,ammonia_nitrogen_as-n
