sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,qc
090420clk1200effeb,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,equipment_blank,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:39:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200ambms,pass; pass; pass; pass,0.252; 0.247; 0.246; 0.245,accept
090820con1200ambeb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,equipment_blank,"NITROGEN, NITRITE",T,0,mg/l,undetected,E353.2,14797-65-0,0.007,mg/l,0.01,09-09-2020 21:33:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,090320clk1200eff-72ms; 090320clk1200inf-72ms,pass; pass,0.244; 0.251,accept
082620con1200ambeb,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,equipment_blank,pH of Color Analysis,T,8.19,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,1,08-28-2020 13:00:00,082620con1200ambeb,fail,8.19,082620con1200ambdup,pass,2%,NA,Test not available for this parameter.,NA,reject
083120clk1200effeb,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,equipment_blank,pH of Color Analysis,T,8.23,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-01-2020 14:00:00,083120clk1200effeb,no_quanitation_limit,8.23,083120clk1200effdup,pass,1%,NA,Test not available for this parameter.,NA,accept
090120esf1200ambeb,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,equipment_blank,pH of Color Analysis,T,8.39,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-02-2020 13:30:00,090120esf1200ambeb,no_quanitation_limit,8.39,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,NA,Test not available for this parameter.,NA,accept
090120esf1200infeb,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,equipment_blank,pH of Color Analysis,T,7.78,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-02-2020 13:30:00,090120esf1200infeb,no_quanitation_limit,7.78,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,NA,Test not available for this parameter.,NA,accept
090320clk1200ambeb,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,equipment_blank,pH of Color Analysis,T,9.25,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090320clk1200ambeb,no_quanitation_limit,9.25,090320clk1200ambdup; 090320esf1200effdup,fail; pass,21%; 0%,NA,Test not available for this parameter.,NA,reject
090320esf1200effeb,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,equipment_blank,pH of Color Analysis,T,9.23,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090320esf1200effeb,no_quanitation_limit,9.23,090320clk1200ambdup; 090320esf1200effdup,fail; pass,21%; 0%,NA,Test not available for this parameter.,NA,reject
090420clk1200effeb,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,equipment_blank,pH of Color Analysis,T,8.08,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-04-2020 16:20:00,090420clk1200effeb,no_quanitation_limit,8.08,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
090820con1200ambeb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,equipment_blank,pH of Color Analysis,T,8.8,pH units,no_flag,SM2120B,PHCOLOR,NA,pH units,NA,09-09-2020 14:30:00,090820con1200ambeb,no_quanitation_limit,8.8,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
082620con1200ambeb,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,08-31-2020 16:01:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,2%,082620con1200ambms,pass,0.312,accept
083120clk1200effeb,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-03-2020 13:40:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,1%,083120clk1200infms; 083120esf1200infms,fail; fail,0.158; 0.144,reject
090120esf1200ambeb,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-10-2020 22:26:00,090120esf1200ambeb,pass,0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,2%; 3%,090120clk0900effms,pass,0.262,accept
090120esf1200infeb,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-10-2020 23:22:00,090120esf1200infeb,pass,0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,2%; 3%,090120clk0900effms,pass,0.262,accept
090320clk1200ambeb,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-14-2020 21:16:00,090320clk1200ambeb,pass,0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200effms,pass; pass; pass; pass,0.426; 0.14; 0.291; 0.286,reject
090320esf1200effeb,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-14-2020 21:35:00,090320esf1200effeb,pass,0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,083120esf1200eff-72ms; 083120esf1200inf-72ms; 090320con1200ambms; 090320esf1200effms,pass; pass; pass; pass,0.426; 0.14; 0.291; 0.286,reject
090420clk1200effeb,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0.0036,mg/l,estimated,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:34:00,090420clk1200effeb,pass,0.0036,090420clk1200effdup,fail,38%,090420esf1200ambms; 090420esf1200effms,pass; pass,0.27; 0.246,reject
090820con1200ambeb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,equipment_blank,"PHOSPHORUS, TOTAL (AS P)",T,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-22-2020 18:42:00,090820con1200ambeb,pass,0,090820con1200ambdup,fail,66%,090420esf1200ambms; 090420esf1200effms,pass; pass,0.27; 0.246,reject
083120con1200amb ms,2020-08-31T16:00:00Z,control,ambient,R2007971,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.037,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-03-2020 12:56:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,26%,083120con1200amb ms,pass,0.037,reject
090220clkpredoc ms,2020-09-02T14:00:00Z,clarkson,lab,R2008016,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0471,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-10-2020 23:49:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0.0046,090120esf1200ambdup; 090120esf1200infdup,pass; pass,7%; 12%,090220clkpredoc ms,pass,0.0471,accept
090120clk1200inf-72 ms,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0337,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:03:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms,pass,0.0337,reject
090420clk1200eff ms,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.118,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-17-2020 14:45:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090420clk1200eff ms,pass,0.118,reject
090320esf1200eff-72 ms,2020-09-06T16:00:00Z,esf,effluent,R2008238,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0326,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:19:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms,pass,0.0326,reject
090320esf1200inf-72 ms,2020-09-06T16:00:00Z,esf,influent,R2008238,Lab,matrix_spike,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0341,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:10:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200inf-72 ms,pass,0.0341,reject
082620con1200ambebms,2020-08-26T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,CHLORIDE (AS CL),T,20.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 17:37:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082820con1200ambms,2020-08-28T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,CHLORIDE (AS CL),T,68,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-05-2020 00:16:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,accept
083120esf1200infms,2020-08-31T16:00:00Z,esf,influent,R2007971,Lab,matrix_spike,CHLORIDE (AS CL),T,65.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:27:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
090120esf0900infms,2020-09-01T13:00:00Z,esf,influent,R2008016,Lab,matrix_spike,CHLORIDE (AS CL),T,67.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:18:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf1500infms,2020-09-01T19:00:00Z,esf,influent,R2008016,Lab,matrix_spike,CHLORIDE (AS CL),T,67.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:50:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090320con1200ambms,2020-09-03T16:00:00Z,control,ambient,R2008207,Lab,matrix_spike,CHLORIDE (AS CL),T,69.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 13:19:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320con1200ambms,pass,69.1,accept
090320clk1500infms,2020-09-03T19:00:00Z,clarkson,influent,R2008207,Lab,matrix_spike,CHLORIDE (AS CL),T,65.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 15:05:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320clk1500infms,pass,65.2,accept
090420clk0900infms,2020-09-04T13:00:00Z,clarkson,influent,R2008229,Lab,matrix_spike,CHLORIDE (AS CL),T,67.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 21:03:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090420clk0900infms,pass,67.9,accept
090120clk1200inf-72ms,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Lab,matrix_spike,CHLORIDE (AS CL),T,66.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 22:43:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
090420clk1200inf-72ms,2020-09-07T16:00:00Z,clarkson,influent,R2008238,Lab,matrix_spike,CHLORIDE (AS CL),T,68.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-11-2020 18:25:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
082820con1200ambms,2020-08-28T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.518,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-01-2020 21:02:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,accept
083120con1200ambms,2020-08-31T16:00:00Z,control,ambient,R2007971,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.49,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-05-2020 07:36:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms,pass,0.49,accept
083120esf1200infms,2020-08-31T16:00:00Z,esf,influent,R2007971,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.508,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-05-2020 08:09:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120esf1200infms,pass,0.508,accept
090120clk1200eff-72ms,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.501,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 18:59:00,090420clk1200effeb,pass,0.006,090420clk1200effdup,pass,5%,090120clk1200eff-72ms,pass,0.501,accept
090420clk1200effms,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.522,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-16-2020 18:28:00,090420clk1200effeb,pass,0.006,090420clk1200effdup,pass,5%,090420clk1200effms,pass,0.522,accept
090320esf1200inf-72ms,2020-09-06T16:00:00Z,esf,influent,R2008238,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.496,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 19:49:00,090420clk1200effeb,pass,0.006,090420clk1200effdup,pass,5%,090320esf1200inf-72ms,pass,0.496,accept
090820clk1200ambms,2020-09-08T16:00:00Z,clarkson,ambient,R2008265,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.499,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 20:05:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,090820clk1200ambms,pass,0.499,accept
090820con1200ambebms,2020-09-08T16:00:00Z,control,ambient,R2008265,Lab,matrix_spike,Nitrate+Nitrite as Nitrogen,T,0.506,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,09-21-2020 20:13:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,090820con1200ambebms,pass,0.506,accept
082620con1200ambebms,2020-08-26T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.102,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,08-30-2020 17:16:00,082620con1200ambeb,pass,0.007,082620con1200ambdup,fail,153%,082620con1200ambebms,pass,0.102,reject
082620con1200ambms,2020-08-26T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.103,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,08-30-2020 17:11:00,082620con1200ambeb,pass,0.007,082620con1200ambdup,fail,153%,082620con1200ambms,pass,0.103,reject
082720con1200ambms,2020-08-27T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.105,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,08-30-2020 17:28:00,082620con1200ambeb,pass,0.007,082620con1200ambdup,fail,153%,082720con1200ambms,pass,0.105,reject
083120esf1500effms,2020-08-31T19:00:00Z,esf,effluent,R2007971,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.303,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-02-2020 21:00:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,151%,083120esf1500effms,pass,0.303,reject
090220clkpredocms,2020-09-02T14:00:00Z,clarkson,lab,R2008016,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.282,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-18-2020 20:41:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.004; 0.006,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 13%,090220clkpredocms,pass,0.282,accept
083120esf1200eff-72ms,2020-09-03T16:00:00Z,esf,effluent,R2008207,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.126,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 17:10:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200eff-72ms,pass,0.126,reject
083120esf1200inf-72ms,2020-09-03T16:00:00Z,esf,influent,R2008207,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.104,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 14:55:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,083120esf1200inf-72ms,pass,0.104,reject
090320con1200ambms,2020-09-03T16:00:00Z,control,ambient,R2008207,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.112,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:31:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090320con1200ambms,pass,0.112,reject
090320esf1200ambms,2020-09-03T16:00:00Z,esf,ambient,R2008207,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.118,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 15:35:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0.005; 0.008,090320esf1200effdup; 090320clk1200ambdup,fail; pass,36%; 0%,090320esf1200ambms,pass,0.118,reject
090420esf1200effms,2020-09-04T16:00:00Z,esf,effluent,R2008229,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.12,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-22-2020 20:53:00,090420clk1200effeb,pass,0.008,090420clk1200effdup,pass,17%,090420esf1200effms,pass,0.12,accept
090320esf1200eff-72ms,2020-09-06T16:00:00Z,esf,effluent,R2008238,Lab,matrix_spike,"Nitrogen, ammonia (As N)",T,0.253,mg/l,no_flag,E350.1,7664-41-7,0.003,mg/l,0.01,09-23-2020 20:26:00,090420clk1200effeb,pass,0.008,090820con1200ambdup,fail,30%,090320esf1200eff-72ms,pass,0.253,reject
082820clk1200ambms,2020-08-28T16:00:00Z,clarkson,ambient,R2007842,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.51,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-04-2020 14:30:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820clk1200ambms,pass,5.51,accept
082820con1200ambms,2020-08-28T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.25,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-04-2020 14:22:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,5.25,accept
083120esf1200effms,2020-08-31T16:00:00Z,esf,effluent,R2007971,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.89,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-09-2020 19:41:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200effms,pass,5.89,accept
083120clk1500effms,2020-08-31T19:00:00Z,clarkson,effluent,R2007971,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.5,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-09-2020 19:49:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120clk1500effms,pass,5.5,accept
090120clk0900effms,2020-09-01T13:00:00Z,clarkson,effluent,R2008016,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.11,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-09-2020 20:04:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.15; 0.13,090120esf1200ambdup; 090120esf1200infdup,pass; pass,1%; 0%,090120clk0900effms,pass,5.11,accept
090120esf0900infms,2020-09-01T13:00:00Z,esf,influent,R2008016,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.58,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-18-2020 12:32:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0.15; 0.13,090120esf1200ambdup; 090120esf1200infdup,pass; pass,1%; 0%,090120esf0900infms,pass,5.58,accept
090320clk0900effms,2020-09-03T13:00:00Z,clarkson,effluent,R2008207,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.09,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-15-2020 14:36:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,3%; 14%,090320clk0900effms,pass,5.09,accept
090320clk1200ambebms,2020-09-03T16:00:00Z,clarkson,ambient,R2008207,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,2.27,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-14-2020 18:15:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,3%; 14%,090320clk1200ambebms,pass,2.27,accept
090120esf1200eff-72ms,2020-09-04T16:00:00Z,esf,effluent,R2008229,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,4.5,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-18-2020 14:27:00,090420clk1200effeb,pass,0.13,090420clk1200effdup,pass,1%,090120esf1200eff-72ms,pass,4.5,accept
090420esf1500effms,2020-09-04T19:00:00Z,esf,effluent,R2008232,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,5.07,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-22-2020 14:01:00,090420clk1200effeb,pass,0.13,090420clk1200effdup,pass,1%,090420esf1500effms,pass,5.07,accept
091020clk1200ambms,2020-09-10T16:00:00Z,clarkson,ambient,R2008265,Lab,matrix_spike,"NITROGEN, KJELDAHL, TOTAL",T,4.33,mg/l,no_flag,E351.2,KN,0.1,mg/l,0.1,09-22-2020 14:22:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,5%,091020clk1200ambms,pass,4.33,accept
083120clk0900effms,2020-08-31T13:00:00Z,clarkson,effluent,R2007971,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.257,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:18:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120clk0900effms,pass,0.257,accept
083120clk0900infms,2020-08-31T13:00:00Z,clarkson,influent,R2007971,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.261,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:17:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120clk0900infms,pass,0.261,accept
083120clk1200ambms,2020-08-31T16:00:00Z,clarkson,ambient,R2007971,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.261,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:14:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120clk1200ambms,pass,0.261,accept
083120con1200ambms,2020-08-31T16:00:00Z,control,ambient,R2007971,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.265,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:12:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120con1200ambms,pass,0.265,accept
083120esf1200ambms,2020-08-31T16:00:00Z,esf,ambient,R2007971,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.255,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-01-2020 22:13:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,0%,083120esf1200ambms,pass,0.255,accept
090220clkpredocms,2020-09-02T14:00:00Z,clarkson,lab,R2008016,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.252,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-03-2020 21:46:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,090220clkpredocms,pass,0.252,accept
090220clkmiddocms,2020-09-02T16:00:00Z,clarkson,lab,R2008016,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.251,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-03-2020 21:47:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,090220clkmiddocms,pass,0.251,accept
083120esf1200eff-72ms,2020-09-03T16:00:00Z,esf,effluent,R2008207,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.252,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:32:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,0%; 0%,083120esf1200eff-72ms,pass,0.252,accept
083120esf1200inf-72ms,2020-09-03T16:00:00Z,esf,influent,R2008207,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.247,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 20:10:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,0%; 0%,083120esf1200inf-72ms,pass,0.247,accept
090320con1200ambms,2020-09-03T16:00:00Z,control,ambient,R2008207,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.246,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 19:58:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,0%; 0%,090320con1200ambms,pass,0.246,accept
