sample_name,DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E200.8,9/20/2018 17:22,T,NA,initial,WS,LB,NA,NA,1,E200.0,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,7440-02-0,Nickel,1.1,NA,TRG,Yes,Y,,NA,,NA,0.26,NA,1,ug/l,ug/l,NA,0.26,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E200.8,9/18/2018 15:07,T,NA,initial,WS,LB,NA,NA,1,E200.0,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,50,mL,NA,NA,NA,NA,50,mL,7440-22-4,Silver,NA,NA,TRG,Yes,N,U,NA,U,NA,0.039,0.039,1,ug/l,ug/l,NA,0.039,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E200.7,9/14/2018 15:23,T,NA,initial,WS,LB,NA,NA,1,SW3010A,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,7439-89-6,Iron,380,NA,TRG,Yes,Y,,NA,,NA,13,NA,100,ug/l,ug/l,NA,13,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E200.8,9/18/2018 15:07,T,NA,initial,WS,LB,NA,NA,1,E200.0,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,50,mL,NA,NA,NA,NA,50,mL,7440-66-6,Zinc,NA,NA,TRG,Yes,N,U,NA,U,NA,2.5,2.5,5,ug/l,ug/l,NA,2.5,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E200.7,9/14/2018 15:23,T,NA,initial,WS,LB,NA,NA,1,SW3010A,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,7439-95-4,Magnesium,5880,NA,TRG,Yes,Y,,NA,,NA,29,NA,1000,ug/l,ug/l,NA,29,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E365.1,9/21/2018 16:26,T,NA,initial,WS,LB,NA,NA,1,METHOD,9/19/2018 17:23,NA,NA,ALSRNY,quant,R1808566-007,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0715,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,SM2540C,9/10/2018 10:51,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,100,mL,NA,NA,NA,NA,100,mL,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",263,NA,TRG,Yes,Y,,NA,,NA,4,NA,10,mg/l,mg/l,NA,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E180.1,9/6/2018 15:00,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,NA,,NA,NA,NA,NA,NA,,TURB,TURBIDITY,2.84,NA,TRG,Yes,Y,,NA,,NA,0.06,NA,0.1,ntu,ntu,NA,0.06,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,SM2340B,9/14/2018 15:23,T,NA,initial,WS,LB,NA,NA,1,,9/13/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,0,mL,NA,NA,NA,NA,NA,,HARD,HARDNESS (AS CACO3),125,NA,TRG,Yes,Y,,NA,,NA,NA,NA,6.62,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,D6919-09,9/17/2018 14:13,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0101,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E300.0,9/11/2018 18:45,T,NA,initial,WS,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),69.3,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,2,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,SM10200H,9/18/2018 12:30,T,NA,initial,WS,LB,NA,NA,1,METHOD,9/6/2018 13:12,NA,NA,ALSRNY,quant,R1808566-007,NA,750,mL,NA,NA,NA,NA,750,mL,479-61-8,Chlorophyll A,0.772,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.053,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,Calculation,9/20/2018 16:17,T,NA,initial,WS,LB,NA,NA,1,,9/19/2018 0:00,NA,NA,ALSRNY,quant,R1808566-007,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,1,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,Calculation,9/6/2018 19:36,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.582,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E353.2,9/13/2018 16:26,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.582,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E353.2,9/6/2018 19:36,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1808566-007,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-09052018-W,N,13-RUTG-1.5-09052018-W,E351.2,9/20/2018 16:17,T,NA,initial,WS,LB,NA,NA,1,METHOD,9/19/2018 15:56,NA,NA,ALSRNY,quant,R1808566-007,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.42,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,R1808566,ALSRNY,WS,N,Field,,R1808566,9/5/2018 13:45,Unknown,NA,NA,NA,NA,NA,9/6/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/16/2018 17:08,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-43-9,Cadmium,NA,NA,TRG,Yes,N,U,NA,U,NA,0.064,0.064,1,ug/l,ug/l,NA,0.064,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E300.0,10/12/2018 20:20,T,NA,initial,WS,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),28.5,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,2,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/16/2018 17:08,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-38-2,Arsenic,0.88,NA,TRG,Yes,Y,J,NA,J,NA,0.39,NA,1,ug/l,ug/l,NA,0.39,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,D6919-09,10/11/2018 3:16,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0115,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,Calculation,10/12/2018 12:44,T,NA,initial,WS,LB,NA,NA,1,,10/11/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,0.99,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,SM10200H,10/9/2018 11:00,T,NA,initial,WS,LB,NA,NA,1,METHOD,10/4/2018 12:15,NA,NA,ALSRNY,quant,R1809618-009,NA,250,mL,NA,NA,NA,NA,250,mL,479-61-8,Chlorophyll A,0.81,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.16,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/22/2018 14:06,T,NA,initial,WS,LB,NA,NA,10,E200.0,10/17/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7429-90-5,Aluminum,694,NA,TRG,Yes,Y,,NA,,NA,23,NA,100,ug/l,ug/l,NA,23,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E353.2,10/4/2018 21:37,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/16/2018 17:08,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7439-92-1,Lead,1,NA,TRG,Yes,Y,,NA,,NA,0.067,NA,1,ug/l,ug/l,NA,0.067,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E351.2,10/12/2018 12:44,T,NA,initial,WS,LB,NA,NA,1,METHOD,10/11/2018 13:50,NA,NA,ALSRNY,quant,R1809618-009,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.78,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E353.2,10/11/2018 17:36,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.205,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,SM 2320 B,10/10/2018 18:47,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",46.8,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,SM2540C,10/10/2018 11:10,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,100,mL,NA,NA,NA,NA,100,mL,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",134,NA,TRG,Yes,Y,,NA,,NA,4,NA,10,mg/l,mg/l,NA,4,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.7,10/12/2018 21:30,T,NA,initial,WS,LB,NA,NA,1,SW3010A,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-70-2,Calcium,16700,NA,TRG,Yes,Y,,NA,,NA,110,NA,1000,ug/l,ug/l,NA,110,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/16/2018 17:08,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-02-0,Nickel,1.7,NA,TRG,Yes,Y,,NA,,NA,0.26,NA,1,ug/l,ug/l,NA,0.26,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/16/2018 17:08,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-50-8,Copper,2.6,NA,TRG,Yes,Y,,NA,,NA,0.66,NA,1,ug/l,ug/l,NA,0.66,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,SM2340B,10/12/2018 21:30,T,NA,initial,WS,LB,NA,NA,1,,10/12/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,0,mL,NA,NA,NA,NA,NA,,HARD,HARDNESS (AS CACO3),54,NA,TRG,Yes,Y,,NA,,NA,NA,NA,6.62,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,Calculation,10/4/2018 21:37,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1809618-009,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.205,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-1.5-10032018-W,N,13-RUTG-1.5-10032018-W,E200.8,10/19/2018 13:19,T,NA,initial,WS,LB,NA,NA,1,E200.0,10/17/2018 0:00,NA,NA,ALSRNY,quant,R1809618-009,NA,10,mL,NA,NA,NA,NA,10,mL,7440-66-6,Zinc,7.4,NA,TRG,Yes,Y,,NA,,NA,2.5,NA,5,ug/l,ug/l,NA,2.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,R1809618,ALSRNY,WS,N,Field,,R1809618,10/3/2018 13:00,Unknown,NA,NA,NA,NA,NA,10/4/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
